"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2017",109.107,,,"Currency: BGD - Taka (BDT)","Repository: ILO-STATISTICS - Micro data processing"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","Currency: U.S. dollars","2017",119.871,,,"Currency: BGD - Taka (BDT)","Repository: ILO-STATISTICS - Micro data processing"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Currency: U.S. dollars","2017",137.603,,,"Currency: BGD - Taka (BDT)","Repository: ILO-STATISTICS - Micro data processing"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","Currency: U.S. dollars","2017",85.4,,,"Currency: BGD - Taka (BDT)","Repository: ILO-STATISTICS - Micro data processing"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 0. Armed forces occupations","Currency: U.S. dollars","2017",356.33,,,"Currency: BGD - Taka (BDT)","Repository: ILO-STATISTICS - Micro data processing"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): Total","Currency: U.S. dollars","2016",164.589,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 1. Managers","Currency: U.S. dollars","2016",344.56,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 2. Professionals","Currency: U.S. dollars","2016",272.353,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 3. Technicians and associate professionals","Currency: U.S. dollars","2016",222.231,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 4. Clerical support workers","Currency: U.S. dollars","2016",195.149,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 5. Service and sales workers","Currency: U.S. dollars","2016",164.615,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2016",125.886,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 7. Craft and related trades workers","Currency: U.S. dollars","2016",149.946,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Currency: U.S. dollars","2016",154.904,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 9. Elementary occupations","Currency: U.S. dollars","2016",118.443,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): X. Not elsewhere classified","Currency: U.S. dollars","2016",241.856,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): Total","Currency: U.S. dollars","2016",167.469,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 1. Managers","Currency: U.S. dollars","2016",344.395,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 2. Professionals","Currency: U.S. dollars","2016",280.33,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Currency: U.S. dollars","2016",224.881,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 4. Clerical support workers","Currency: U.S. dollars","2016",198.106,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 5. Service and sales workers","Currency: U.S. dollars","2016",164.78,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2016",128.727,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 7. Craft and related trades workers","Currency: U.S. dollars","2016",153.769,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Currency: U.S. dollars","2016",159.441,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 9. Elementary occupations","Currency: U.S. dollars","2016",121.731,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): X. Not elsewhere classified","Currency: U.S. dollars","2016",242.876,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): Total","Currency: U.S. dollars","2016",154.279,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 1. Managers","Currency: U.S. dollars","2016",345.631,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 2. Professionals","Currency: U.S. dollars","2016",256.818,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 3. Technicians and associate professionals","Currency: U.S. dollars","2016",209.665,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 4. Clerical support workers","Currency: U.S. dollars","2016",177.053,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","Currency: U.S. dollars","2016",163.047,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2016",109.42,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Currency: BGD - Taka (BDT)","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
